,hotel_name,hotel_url,city_name,score,description,location,hotel_latitude,hotel_longtitude
122,La maison au bord de l Aure,https://www.booking.com/hotel/fr/la-maison-au-bord-de-l-aure-bayeux.html,Bayeux,9.2,"Located 300 m from Baron Gerard Museum, 500 m from Cathedrale Notre Dame de Bayeux and 8.4 km from German Battery of D-Day, La maison au bord de l Aure provides accommodation set in Bayeux. The accommodation is 300 m from the Museum of the Bayeux Tapestry and has free WiFi throughout the property. The holiday home with a terrace and river views features 2 bedrooms, a living room, a flat-screen TV, an equipped kitchen with a fridge and an oven, and 1 bathroom with a shower. Towels and bed linen are provided in the holiday home. D-Day Museum is 11 km from the holiday home, while Arromanches 360 is 11 km away. The nearest airport is Caen–Carpiquet Airport, 27 km from La maison au bord de l Aure. ","4 Rue Saint-Jean, 14400 Bayeux, France",49.27653074,-0.70090184
123,Bed in the city - APPART’HOTEL - Historical center,https://www.booking.com/hotel/fr/bed-in-the-city-appart-historical-center.html,Bayeux,7.3,"Bed in the city - APPART’HOTEL - Historical center is located in Bayeux, 100 m from Baron Gerard Museum, 300 m from Cathedrale Notre Dame de Bayeux, as well as 500 m from Museum of the Bayeux Tapestry. It features garden views and free WiFi throughout the property. The apartment is equipped with a flat-screen TV and 1 bedroom. Towels and bed linen are provided in the apartment. German Battery of D-Day is 9.4 km from the apartment, while D-Day Museum is 12 km away. The nearest airport is Caen–Carpiquet Airport, 28 km from Bed in the city - APPART’HOTEL - Historical center. ","7 Rue des Cuisiniers, 14400 Bayeux, France",49.27705030,-0.70295360
124,La Verrière Saint-Martin - Historic Center & WIFI,https://www.booking.com/hotel/fr/la-verriere-saint-martin-historic-center-amp-wifi.html,Bayeux,9.5,"Set in Bayeux, 200 m from Baron Gerard Museum, La Verrière Saint-Martin - Historic Center & WIFI offers accommodation with a shared lounge, free WiFi and room service. With city views, this accommodation provides a balcony. This apartment has 2 bedrooms, a kitchen with a fridge and an oven, a flat-screen TV, a seating area and 2 bathrooms fitted with a shower. Towels and bed linen are offered in the apartment. If you would like to discover the area, hiking is possible in the surroundings. Museum of the Bayeux Tapestry is 500 m from the apartment, while Cathedrale Notre Dame de Bayeux is 300 m from the property. The nearest airport is Caen–Carpiquet Airport, 27 km from La Verrière Saint-Martin - Historic Center & WIFI. ","37 Rue Saint-Martin, 14400 Bayeux, France",49.27712170,-0.70260080
125,Chez Titi,https://www.booking.com/hotel/fr/chez-titi.html,Bayeux,8.1,"Located in Bayeux, a few steps from Baron Gerard Museum, Chez Titi provides accommodation with a shared lounge, free WiFi and a shared kitchen. The property features city views and is 300 m from Cathedrale Notre Dame de Bayeux and 400 m from Museum of the Bayeux Tapestry. The 1-bedroom apartment comes with a living room with a flat-screen TV with cable channels, a fully equipped kitchen with fridge and microwave, and 1 bathroom with a hairdryer. Towels and bed linen are featured in the apartment. German Battery of D-Day is 9.3 km from the apartment, while D-Day Museum is 11 km away. The nearest airport is Caen–Carpiquet Airport, 27 km from Chez Titi. ","1 Rue de la Juridiction, 14400 Bayeux, France",49.27611885,-0.70412572
126,Churchill Hotel Bayeux Centre,https://www.booking.com/hotel/fr/churchill-bayeux.html,Bayeux,8.0,"Situated on a pedestrian street in the heart of the historic centre, this hotel is just 400 m from the Bayeux Tapestry Museum. It offers 24-hour reception, an on-site bar and a gift shop with gourmet products from the region. The guest rooms have a flat-screen TV with international channels. Each has free WiFi, air conditioning and a private bathroom. A continental breakfast is available every morning. Guests can also sample dishes from a range of cafes and restaurants in the streets surrounding the hotel. Staff are available to help with tours and other sight-seeing suggestions. Departure for the D-Day beach tour is just behind the hotel. Omaha Beach is 25 km away. ","14 Rue St Jean, 14400 Bayeux, France",49.27660730,-0.70057154
127,Le 32 Bis,https://www.booking.com/hotel/fr/le-cocon-bayeux.html,Bayeux,9.3,"Le 32 Bis, a property with a terrace, is located in Bayeux, 150 m from Baron Gerard Museum, 500 m from Museum of the Bayeux Tapestry, as well as less than 200 m from Cathedrale Notre Dame de Bayeux. Guests are welcome to enjoy the free WiFi. This apartment features 1 bedroom, a flat-screen TV, and a kitchen. The apartment also offers a seating area and 1 bathroom. Museum of the Battle of Normandy is a 15-minute walk from the apartment. The nearest airport is Caen – Carpiquet Airport, 25 km from the property. ","32 bis rue saint Martin, 1er étage, 14400 Bayeux, France",49.27732522,-0.70272867
128,largo,https://www.booking.com/hotel/fr/largo.html,Bayeux,8.4,"Largo is situated in the centre of Bayeux, 200 m from Museum of the Bayeux Tapestry. Baron Gerard Museum is 200 m from the property. Free WiFi is featured. Set over 2 levels, this house offers 3 bedrooms, each with its own private bathroom. A flat-screen TV is provided in the living room. There is also a dining area and a kitchen fitted with an oven, a microwave and a refrigerator. A stovetop, a toaster as well as a coffee machine are also available. Guests can enjoy breakfast at an extra cost in a bakery located across the street if they reserve in advance. Cathedrale Notre Dame de Bayeux is 500 m from largo, while Museum of the Battle of Normandy is 900 m away. Tours, tourist activities and trips to the Mont Saint-Michel can be arranged on site. ","26 rue saint jean, 14400 Bayeux, France",49.27631225,-0.70026888
129,Grand studio cosy centre Bayeux 2 mn à pied cathédrale proche plages du débarquement,https://www.booking.com/hotel/fr/les-combles-de-l-39-aure.html,Bayeux,8.4,"Located in Bayeux in the Lower Normandy region, Grand studio cosy centre Bayeux 2 mn à pied cathédrale proche plages du débarquement is a 3-star property featuring free WiFi. The 3-star apartment features city views and is 400 m from Museum of the Bayeux Tapestry. The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and a hairdryer. Towels and bed linen are featured in the apartment. Baron Gerard Museum is 300 m from the apartment, while Cathedrale Notre Dame de Bayeux is 500 m away. The nearest airport is Caen–Carpiquet Airport, 27 km from Grand studio cosy centre Bayeux 2 mn à pied cathédrale proche plages du débarquement. ","10 Rue Maréchal Foch, 14400 Bayeux, France",49.27717900,-0.70091300
130,Studio cocooning au pied de la Cathédrale Bayeux,https://www.booking.com/hotel/fr/studio-cocooning-au-pied-de-la-cathedrale-bayeux.html,Bayeux,8.6,"Offering city views, Studio cocooning au pied de la Cathédrale Bayeux is an accommodation situated in Bayeux, 300 m from Baron Gerard Museum and 200 m from Museum of the Bayeux Tapestry. This apartment is 600 m from Cathedrale Notre Dame de Bayeux and 8.6 km from German Battery of D-Day. The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and free toiletries. A flat-screen TV with satellite channels is available. D-Day Museum is 11 km from the apartment, while Arromanches 360 is 12 km from the property. The nearest airport is Caen–Carpiquet Airport, 27 km from Studio cocooning au pied de la Cathédrale Bayeux. ","10 Rue de Nesmond, 14400 Bayeux, France",49.27457440,-0.70222610
131,Studio St Jean,https://www.booking.com/hotel/fr/studio-thiaumerie-bayeux.html,Bayeux,8.4,"Studio Thiaumerie offers accommodation in Bayeux. The kitchenette is equipped with an oven, a microwave and a refrigerator, as well as a coffee machine. A TV is available. Other facilities at Studio Thiaumerie include a terrace. Museum of the Bayeux Tapestry is 300 m from Studio Thiaumerie, while Baron Gerard Museum is 300 m from the property. ","30 Rue St Jean, 14400  Bayeux, France",49.27646780,-0.70007890
132,"Le Tardif, Noble Guesthouse",https://www.booking.com/hotel/fr/tardif-noble-guesthouse.html,Bayeux,9.4,"Le Tardif is a 18th century private mansion located in the former botanical garden of Bayeux. It offers rooms with period furniture and varnished parquet floors. Rooms at the Le Tardif, Noble Guesthouse have satellite TV, WiFi and a private bathroom. Some rooms have views of the courtyard, or open onto the terrace. Brakfast can be served in the winter garden or on the terrace. Private parking is available, along with a large walled garden for guests' convenience. Staff can offer local tourist information, and the guest house is just 130 m from Notre Dame du Bessin - Bayeux Cathedral and 260 m from the Bayeux Tapestry Museum. The nearest station is Gare de Bayeaux SNCF Train Station. Omaha Beach is 17 km away. ","16 rue de Nesmond , 14400 Bayeux, France",49.27454414,-0.70200115
133,"The 5th - Appartement Cosy, Cathédrale",https://www.booking.com/hotel/fr/the-5th-appartement-cosy-cathedrale.html,Bayeux,8.1,"The 5th - Appartement Cosy, Cathédrale is located in Bayeux, 200 m from Museum of the Bayeux Tapestry, 600 m from Cathedrale Notre Dame de Bayeux, as well as 8.7 km from German Battery of D-Day. It is set 300 m from Baron Gerard Museum and offers free WiFi plus a concierge service. The apartment consists of 1 bedroom, a living room, a fully equipped kitchenette with a fridge and a coffee machine, and 1 bathroom with a shower and free toiletries. Towels and bed linen are featured in the apartment. D-Day Museum is 11 km from the apartment, while Arromanches 360 is 12 km away. The nearest airport is Caen–Carpiquet, 27 km from The 5th - Appartement Cosy, Cathédrale, and the property offers a paid airport shuttle service. ","12 Rue de Nesmond, 14400 Bayeux, France",49.27451600,-0.70226780
134,"Appartement centre-ville Bayeux, tout à pied !",https://www.booking.com/hotel/fr/appartement-centre-ville-bayeux-tout-a-pied-bayeux.html,Bayeux,9.5,"Offering free WiFi and city views, Appartement centre-ville Bayeux, tout à pied! is an accommodation located in Bayeux, just 300 m from Museum of the Bayeux Tapestry and 400 m from Baron Gerard Museum. The apartment is in an area where guests can engage in activities such as hiking and fishing. The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and a hairdryer. Towels and bed linen are provided in the apartment. Cathedrale Notre Dame de Bayeux is 500 m from the apartment, while German Battery of D-Day is 8.5 km away. The nearest airport is Caen–Carpiquet Airport, 27 km from Appartement centre-ville Bayeux, tout à pied!. ","32 Rue Saint-Jean, 14400 Bayeux, France",49.27643410,-0.69997250
135,Mon Saint-Martin - APPART’HOTEL - Cœur de Bayeux,https://www.booking.com/hotel/fr/mon-saint-martin-appart-coeur-de-bayeux.html,Bayeux,6.8,"Offering a bar and city view, Mon Saint-Martin - APPART’HOTEL - Cœur de Bayeux is situated in Bayeux, 200 m from Baron Gerard Museum and 600 m from Museum of the Bayeux Tapestry. This apartment is 300 m from Cathedrale Notre Dame de Bayeux and 8.3 km from German Battery of D-Day. The apartment features 1 bedroom, a fully equipped kitchenette with a fridge and an oven, and 1 bathroom with a bath or shower and a hairdryer. Towels and bed linen are available in the apartment. D-Day Museum is 11 km from the apartment, while Arromanches 360 is 11 km from the property. The nearest airport is Caen–Carpiquet Airport, 27 km from Mon Saint-Martin - APPART’HOTEL - Cœur de Bayeux. ","48 Rue Saint-Martin, 14400 Bayeux, France",49.27750118,-0.70326078
136,La cour des teinturiers,https://www.booking.com/hotel/fr/la-cour-des-teinturiers.html,Bayeux,9.4,"La cour des teinturiers is set in Bayeux, 500 m from Cathedrale Notre Dame de Bayeux, 400 m from Museum of the Bayeux Tapestry, and 8.4 km from German Battery of D-Day. It is located 400 m from Baron Gerard Museum and provides free WiFi plus a concierge service. The holiday home with a terrace and city views features 1 bedroom, a living room, a TV, an equipped kitchen with a fridge and an oven, and 1 bathroom with a shower. Towels and bed linen are featured in the holiday home. D-Day Museum is 11 km from the holiday home, while Arromanches 360 is 11 km away. The nearest airport is Caen–Carpiquet, 27 km from La cour des teinturiers, and the property offers a paid airport shuttle service. ","4 Rue des Teinturiers, 14400 Bayeux, France",49.27681980,-0.70014330
